"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
155.430000,0.00000,n/a,"Nebraska State Radio System",Holt,"Site: 062 O'Neil",n/a,n/a,n/a,"Project 25",RM,TRS
155.430000,0.00000,n/a,"Nebraska State Radio System",Lincoln,"Site: 053 North Platte",n/a,n/a,n/a,"Project 25",RM,TRS
155.430000,153.74000,WQEW972,"Cherry County",Cherry,"EMS/Sheriff East","Cherry Co E",CSQ,,FMN,RM,"Law Dispatch"
155.430000,0.00000,WZN589,Bridgeport,Morrill,Police,"Bridgeprt PD",,,FMN,BM,"Law Dispatch"
155.437500,0.00000,n/a,"Nebraska State Radio System",Buffalo,"Site: 056 Pleasanton",n/a,n/a,n/a,"Project 25",RM,TRS
155.437500,0.00000,n/a,"Nebraska State Radio System",Deuel,"Site: 088 Big Springs",n/a,n/a,n/a,"Project 25",RM,TRS
155.437500,0.00000,n/a,"Nebraska State Radio System",Dixon,"Site: 094 Ponca",n/a,n/a,n/a,"Project 25",RM,TRS
155.437500,0.00000,n/a,"Nebraska State Radio System",Sheridan,"Site: 039 Whiteclay",n/a,n/a,n/a,"Project 25",RM,TRS
155.445000,0.00000,n/a,"Nebraska State Radio System",Furnas,"Site: 044 Beaver City",n/a,n/a,n/a,"Project 25",RM,TRS
155.445000,0.00000,n/a,"Nebraska State Radio System",Rock,"Site: 043 Bassett",n/a,n/a,n/a,"Project 25",RM,TRS
155.445000,158.82000,KIA944,"NE Department of Correctional Services York",Statewide,"Nebraska Correctional Center for Women","York Corr","156.7 PL",,FM,RM,Corrections
155.452500,0.00000,KNJH280,"Grant County",Grant,Sheriff,"Grant Co SO","071 DPL",,FMN,RM,"Law Dispatch"
155.460000,0.00000,n/a,"Nebraska State Radio System",Boyd,"Site: 060 Naper",n/a,n/a,n/a,"Project 25",RM,TRS
155.460000,0.00000,n/a,"Nebraska State Radio System",Cuming,"Site: 087 Rattlesnake Creek",n/a,n/a,n/a,"Project 25",RM,TRS
155.460000,0.00000,n/a,"Nebraska State Radio System",Greeley,"Site: 058 Wolbach",n/a,n/a,n/a,"Project 25",RM,TRS
155.460000,0.00000,n/a,"Nebraska State Radio System",Kimball,"Site: 080 Kimball",n/a,n/a,n/a,"Project 25",RM,TRS
155.460000,0.00000,n/a,"Nebraska State Radio System",Otoe,"Site: 077 Nebraska City",n/a,n/a,n/a,"Project 25",RM,TRS
155.460000,0.00000,n/a,"Nebraska State Radio System",Thayer,"Site: 091 Hebron",n/a,n/a,n/a,"Project 25",RM,TRS
155.475000,0.00000,KQF654,"South Sioux City",Dakota,"Law Mutual Aid","SSC  PD M/A","127.3 PL",,FMN,BM,Interop
155.490000,159.03000,KTE366,"Region 26 Communications Center",Greeley,"Sheriff Dispatch","Sheriff Disp","123.0 PL",,FMN,RM,"Law Dispatch"
155.490000,159.03000,KTE366,"Region 26 Communications Center",Valley,"Valley County Sheriff / Fire - Ord Tower",ValleySO/FD,"123.0 PL",,FMN,RM,Multi-Dispatch
155.490000,0.00000,KTE366,"Garfield County",Garfield,"Sheriff Dispatch","Sheriff Disp","123.0 PL",,FMN,RM,"Law Dispatch"
155.490000,159.03000,KTE366,"Wheeler County",Wheeler,"Sheriff Dispatch","Sheriff Disp","123.0 PL",,FMN,RM,"Law Dispatch"
155.490000,0.00000,KAG584,"Otoe County Sheriff",Otoe,"Sheriff Mob. Extender",OtoeSoMobile,,,FMN,M,"Law Talk"
155.490000,0.00000,KSQ696,Plattsmouth,Cass,Police,"PlattsPD VHF","107.2 PL",,FM,BM,"Law Dispatch"
155.490000,158.91000,WPZY221,"McPherson County",McPherson,"Police/Fire Dispatch Reg 26","Reg 26 FD/PD",,,FMN,RM,Multi-Dispatch
155.490000,158.91000,WPZY221,"Blaine County",Blaine,Dunning,"BlaineCo Dunning","125 DPL",,FMN,RM,Multi-Dispatch
155.490000,158.91000,WPZY221,"Thomas County",Thomas,"Police/Fire Dispatch Reg 26","Reg26 LE/FD","125 DPL",,FMN,RM,Multi-Dispatch
155.490000,158.91000,WPZY221,"NE Mutual Aid Region 26 Emergency Management",Statewide,"Region 26 EMA","Reg26 EMA","432 DPL",,FMN,RM,"Emergency Ops"
155.497500,159.39750,WQFE392,"Dixon County",Dixon,"Sheriff Ponca Repeater","Dixon SO Ponca","035 NAC",,P25,RM,"Law Dispatch"
155.497500,159.39750,WQFE392,"Dixon County",Dixon,"Sheriff Allen Repeater","Dixon SO Allen","402 NAC",,P25,RM,"Law Dispatch"
155.505000,0.00000,n/a,"Nebraska State Radio System",Antelope,"Site: 063 Elgin",n/a,n/a,n/a,"Project 25",RM,TRS
155.505000,0.00000,n/a,"Nebraska State Radio System",Chase,"Site: 049 Imperial",n/a,n/a,n/a,"Project 25",RM,TRS
155.505000,0.00000,n/a,"Nebraska State Radio System",Dawes,"Site: 031 Chadron",n/a,n/a,n/a,"Project 25",RM,TRS
155.505000,0.00000,n/a,"Nebraska State Radio System",Phelps,"Site: 042 Holdrege",n/a,n/a,n/a,"Project 25",RM,TRS
155.512500,0.00000,n/a,"Nebraska State Radio System",York,"Site: 081 York",n/a,n/a,n/a,"Project 25",RM,TRS
155.520000,0.00000,n/a,"Nebraska State Radio System",Cherry,"Site: 051 Merriman",n/a,n/a,n/a,"Project 25",RM,TRS
155.520000,0.00000,n/a,"Nebraska State Radio System",Custer,"Site: 057 Sargent",n/a,n/a,n/a,"Project 25",RM,TRS
155.520000,0.00000,n/a,"Nebraska State Radio System",Lincoln,"Site: 093 Sutherland",n/a,n/a,n/a,"Project 25",RM,TRS
155.520000,158.97000,WRA417,"Morrill County",Morrill,"Sheriff Dispatch","Morrill SO","118.8 PL",,FMN,RM,"Law Dispatch"
155.520000,158.91000,KDC337,"Dakota County",Dakota,"Fire Dispatch","Dakota FD Disp","143 DPL",,FMN,RM,"Fire Dispatch"
155.520000,159.04500,KRM674,"Dodge County",Dodge,"Sheriff South (linked to 155.670)","Dodge SO South","703 DPL",,FMN,RM,"Law Dispatch"
155.520000,159.40500,KAB979,"Richardson County",Richardson,"Emergency Management","RichCo EMA","74.4 PL",,FMN,RM,"Emergency Ops"
155.527500,0.00000,WPVB556,"Knox County",Knox,Fire/EMS,"Knox FD/EMS","110.9 PL",,FMN,BM,"Fire Dispatch"
155.527500,0.00000,n/a,"Nebraska State Radio System",Hamilton,"Site: 059 Giltner",n/a,n/a,n/a,"Project 25",RM,TRS
155.535000,0.00000,n/a,"Nebraska State Radio System",Custer,"Site: 040 Merna",n/a,n/a,n/a,"Project 25",RM,TRS
155.535000,0.00000,n/a,"Nebraska State Radio System",Platte,"Site: 074 Humphrey",n/a,n/a,n/a,"Project 25",RM,TRS
155.535000,159.12000,WQJD328,"Pawnee, County of",Pawnee,"Sheriff Dispatch",PawneeSoDisp,"072 DPL",,FM,RM,"Law Dispatch"
155.542500,0.00000,n/a,"Nebraska State Radio System",Garden,"Site: 032 Cresent Lake",n/a,n/a,n/a,"Project 25",RM,TRS
155.550000,158.98500,WQCI994,"Merrick, County of",Merrick,"Sheriff Dispatch","Sheriff Disp","606 DPL",,FMN,RM,"Law Dispatch"
155.565000,0.00000,n/a,"Nebraska State Radio System",Cedar,"Site: 064 Hartington",n/a,n/a,n/a,"Project 25",RM,TRS
155.565000,0.00000,n/a,"Nebraska State Radio System",Seward,"Site: 069 Milford",n/a,n/a,n/a,"Project 25",RM,TRS
155.565000,0.00000,n/a,"Nebraska State Radio System",Sheridan,"Site: 038 Rushville",n/a,n/a,n/a,"Project 25",RM,TRS
155.572500,0.00000,n/a,"Nebraska State Radio System",Pawnee,"Site: 086 Pawnee City",n/a,n/a,n/a,"Project 25",RM,TRS
155.572500,0.00000,n/a,"Nebraska State Radio System",Boone,"Site: 092 Albion",n/a,n/a,n/a,"Project 25",RM,TRS
155.580000,0.00000,KNGE297,"NE Department of Correctional Services Omaha",Statewide,"Omaha Correctional Center 1 (P25)","OCC 1 P25","0CC NAC",,P25,RM,Corrections
155.580000,0.00000,n/a,"Nebraska State Radio System",Arthur,"Site: 041 Arthur",n/a,n/a,n/a,"Project 25",RM,TRS
155.580000,0.00000,n/a,"Nebraska State Radio System",Lancaster,"Site: 055 Lincoln (North)",n/a,n/a,n/a,"Project 25",RM,TRS
155.587500,0.00000,n/a,"Nebraska State Radio System",Madison,"Site: 066 Norfolk",n/a,n/a,n/a,"Project 25",RM,TRS
155.595000,158.97000,WNRD808,"Public Works",Frontier,"Road Department","Frontier Co Road",,,FMN,BM,"Public Works"
155.602500,0.00000,n/a,"Nebraska State Radio System","Keya Paha","Site: 052 Norden",n/a,n/a,n/a,"Project 25",RM,TRS
155.602500,0.00000,n/a,"Nebraska State Radio System",Knox,"Site: 061 Niobrara",n/a,n/a,n/a,"Project 25",RM,TRS
155.610000,0.00000,n/a,"Nebraska State Radio System",Cheyenne,"Site: 034 Sidney",n/a,n/a,n/a,"Project 25",RM,TRS
155.610000,159.00000,WQCN500,"Howard, County of",Howard,Sheriff,HCSO,"331 DPL",,FMN,RM,"Law Dispatch"
155.617500,0.00000,WQGR431,"Antelope County",Antelope,"Sheriff South","Antelope SO S","032 DPL",,FMN,RM,"Law Dispatch"
155.625000,0.00000,n/a,"Nebraska State Radio System",Boyd,"Site: 090 Lynch",n/a,n/a,n/a,"Project 25",RM,TRS
155.625000,0.00000,n/a,"Nebraska State Radio System",Polk,"Site: 073 Osceola",n/a,n/a,n/a,"Project 25",RM,TRS
155.632500,0.00000,n/a,"Nebraska State Radio System",Garden,"Site: 037 Oshkosh",n/a,n/a,n/a,"Project 25",RM,TRS
155.632500,0.00000,n/a,"Nebraska State Radio System",Lancaster,"Site: 082 Lincoln (South)",n/a,n/a,n/a,"Project 25",RM,TRS
155.640000,0.00000,n/a,"Nebraska State Radio System",Greeley,"Site: 058 Wolbach",n/a,n/a,n/a,"Project 25",RM,TRS
155.640000,0.00000,n/a,"Nebraska State Radio System",Lincoln,"Site: 053 North Platte",n/a,n/a,n/a,"Project 25",RM,TRS
155.640000,158.97000,WNJT957,"Eppley Airfield (OMA) Airport Operations",Statewide,Police,"OMA Police","110.9 PL",,FMN,BM,"Public Works"
155.640000,0.00000,,"Cherry County",Cherry,"Cherry County Justice Center - Jail",CherryCoJail,,,FMN,BM,Corrections
155.647500,0.00000,n/a,"Nebraska State Radio System",Cuming,"Site: 087 Rattlesnake Creek",n/a,n/a,n/a,"Project 25",RM,TRS
155.655000,0.00000,n/a,"Nebraska State Radio System",Gage,"Site: 068 Beatrice",n/a,n/a,n/a,"Project 25",RM,TRS
155.655000,0.00000,n/a,"Nebraska State Radio System",Hayes,"Site: 048 Hayes Center",n/a,n/a,n/a,"Project 25",RM,TRS
155.662500,0.00000,n/a,"Nebraska State Radio System",Keith,"Site: 036 Ogallala",n/a,n/a,n/a,"Project 25",RM,TRS
155.662500,0.00000,n/a,"Nebraska State Radio System",Sioux,"Site: 033 Harrison",n/a,n/a,n/a,"Project 25",RM,TRS
155.670000,156.03000,KRM674,"Dodge County",Dodge,"Sheriff North (linked to 155.520)","Dodge SO North","503 DPL",,FMN,BM,"Law Dispatch"
155.670000,0.00000,WQGZ377,"Pierce County",Pierce,"Sheriff Dispatch North","Pierce SO N","172 DPL",,FMN,RM,"Law Dispatch"
155.670000,0.00000,KKV980,"Central City",Merrick,Fire,"CC Fire","612 DPL",,FMN,RM,"Fire Dispatch"
155.677500,159.00750,,"Richardson County",Richardson,"Fire East","RichCo FD East","031 DPL",,FMN,RM,"Fire Dispatch"
155.677500,0.00000,n/a,"Nebraska State Radio System",Dawson,"Site: 045 Cozad",n/a,n/a,n/a,"Project 25",RM,TRS
155.692500,0.00000,n/a,"Nebraska State Radio System",Holt,"Site: 062 O'Neil",n/a,n/a,n/a,"Project 25",RM,TRS
155.692500,0.00000,n/a,"Nebraska State Radio System","Scotts Bluff","Site: 035 Mitchell",n/a,n/a,n/a,"Project 25",RM,TRS
155.700000,0.00000,n/a,"Nebraska State Radio System",Otoe,"Site: 077 Nebraska City",n/a,n/a,n/a,"Project 25",RM,TRS
155.700000,0.00000,n/a,"Nebraska State Radio System",Thomas,"Site: 047 Thedford",n/a,n/a,n/a,"Project 25",RM,TRS
155.700000,153.77000,KKV980,"Merrick, County of",Merrick,"Palmer Tower",Palmer,"632 DPL",,FMN,RM,Multi-Tac
155.707500,0.00000,,"Madison County",Madison,Sheriff,"Madison SO",,,FMN,BM,"Law Talk"
155.707500,158.85000,WQAZ692,"Sheridan County",Sheridan,Sheriff,"Shdn Co SO","612 NAC",,P25,RM,"Law Dispatch"
155.715000,0.00000,WPGA220,"University of Nebraska",Lancaster,"UNL STADIUM",UNL-Stadium,"71.9 PL",,FMN,BM,Schools
155.715000,155.04000,KVC484,"Phelps County",Phelps,"Fire/EMS Operations","PhelpsCo FD2","118.8 PL",,FMN,RM,Fire-Tac
155.715000,0.00000,KVI664,"Polk County",Polk,Roads,"PolkCo Roads","118.8 PL",,FMN,BM,"Public Works"
155.715000,158.88750,WPRS743,"Garfield County",Garfield,"Fire Dispatch",Fire,"331 DPL",,FMN,RM,"Fire Dispatch"
155.715000,0.00000,WQFP241,Wausa,Knox,Fire,"Wausa Fire",,,FMN,BM,"Fire Dispatch"
155.715000,0.00000,KVC484,Holdrege,Phelps,"Public Works","Holdrege PW","173.8 PL",,FMN,RM,"Public Works"
155.722500,0.00000,n/a,"Nebraska State Radio System",Garden,"Site: 032 Cresent Lake",n/a,n/a,n/a,"Project 25",RM,TRS
155.722500,0.00000,n/a,"Nebraska State Radio System",Lancaster,"Site: 082 Lincoln (South)",n/a,n/a,n/a,"Project 25",RM,TRS
155.730000,0.00000,n/a,"Nebraska State Radio System",Custer,"Site: 057 Sargent",n/a,n/a,n/a,"Project 25",RM,TRS
155.730000,0.00000,n/a,"Nebraska State Radio System",Kimball,"Site: 080 Kimball",n/a,n/a,n/a,"Project 25",RM,TRS
155.730000,158.91000,WPGG474,Columbus,Platte,"Police 2","Columbus PD2","151.4 PL",,FMN,RM,"Law Talk"
155.737500,0.00000,n/a,"Nebraska State Radio System",Deuel,"Site: 088 Big Springs",n/a,n/a,n/a,"Project 25",RM,TRS
155.745000,0.00000,KAG374,"Keith County",Keith,Fire,"KeithCo Fire","100.0 PL",,FMN,,"Fire Dispatch"
155.745000,0.00000,KNGU684,"Richardson County",Richardson,"Sheriff (FMN)","RichSO FMN","156.7 PL",,FMN,RM,"Law Dispatch"
155.760000,153.93500,KBE500,"Grand Island",Hall,"Public Works 1","Grand Is PW1","162.2 PL",,FMN,RM,"Public Works"
155.760000,154.04000,KTX692,"Eppley Airfield (OMA) Airport Operations",Statewide,Fire,"OMA Fire","127.3 PL",,FMN,BM,Fire-Tac
155.775000,158.94000,WNFH285,"Howard, County of",Howard,"Fire / Sheriff","Howard FD SO","114.8 PL",,FMN,BM,"Fire Dispatch"
155.775000,0.00000,WPWX469,"Nuckolls, County of",Nuckolls,"Fire Paging",NuckolsFdPag,"114.8 PL",,FM,RM,"Fire Dispatch"
155.775000,0.00000,WPWX469,"Nuckolls, County of",Nuckolls,"Fire Dispatch",NuckolsFdDis,"77.0 PL",,FM,RM,"Fire Dispatch"
155.775000,0.00000,WNPU320,"Businesses Miscellaneous",Statewide,"Riverside Zoo",RiversideZoo,"606 DPL",,FMN,BM,Business
155.775000,0.00000,,"Keith County",Keith,"Fire/EMS West","KeithCo FD W","114.8 PL",,FMN,RM,Fire-Tac
155.775000,0.00000,KTR579,"Madison County",Madison,"Countywide Fire Paging (excluding Norfolk Fire)","MadisonCO FD Pag","127.3 PL",,FMN,B,"Fire Dispatch"
155.782500,153.74750,KNEV389,"Cedar County",Cedar,"Fire Dispatch","Cedar FD DIsp","141.3 PL",,FMN,RM,"Fire Dispatch"
155.782500,0.00000,WNWF539,"NE Game and Parks Eugene T Mahoney State Park",Statewide,Operations,"Mahoney Park",,,FMN,BM,"Public Works"
155.790000,154.71000,KTC939,Paxton,Keith,Police/Fire,"Paxton LE/FD","023 DPL",,FMN,RM,Multi-Dispatch
155.790000,158.79000,KBN580,Schuyler,Colfax,Police,"Schuyler PD","82.5 PL",,FMN,RM,"Law Dispatch"
155.790000,0.00000,KLZ847,Valentine,Cherry,Police,"Valentine PD","546 NAC",,P25,RM,"Law Dispatch"
155.790000,0.00000,n/a,"Nebraska State Radio System",Furnas,"Site: 044 Beaver City",n/a,n/a,n/a,"Project 25",RM,TRS
155.797500,0.00000,n/a,"Nebraska State Radio System",Morrill,"Site: 030 Angora",n/a,n/a,n/a,"Project 25",RM,TRS
155.805000,0.00000,n/a,"Nebraska State Radio System",Chase,"Site: 049 Imperial",n/a,n/a,n/a,"Project 25",RM,TRS
155.805000,0.00000,WNXS944,"Fillmore County",Fillmore,Paging,FillmorePage,,,FMN,BM,"Fire Dispatch"
155.805000,153.84500,WPQB609,Leigh,Colfax,Fire,"Leigh Fire","516 DPL",,FMN,RM,"Fire Dispatch"
155.805000,0.00000,WQEW972,"Cherry County",Cherry,"EMS Paging North","CheryCoEMS N",,,FMN,B,"EMS Dispatch"
155.805000,0.00000,WQEW972,"Cherry County",Cherry,"Fire Dispatch - Nenzel","CherryCo FD2","263 DPL",,FMN,RM,"Fire Dispatch"
155.820000,158.91000,WPMB871,"NE Department of Correctional Services Omaha",Statewide,"Youth Correctional Center","YCC Omaha","411 DPL",,FM,RM,Corrections
155.820000,0.00000,WYZ415,Ponca,Dixon,"Ponca City","Ponca ","156.7 PL",,FMN,BM,"Public Works"
155.820000,153.99500,KNFV936,"Hall County",Hall,"Emergency Management 1","Hal lCo EMA1","127.3 PL",,FMN,RM,"Emergency Ops"
155.820000,0.00000,WPDZ934,Gothenburg,Dawson,"City Group","Gothenbrg CtyGrp",CSQ,,FMN,BM,"Public Works"
155.820000,0.00000,n/a,"Nebraska State Radio System",Arthur,"Site: 041 Arthur",n/a,n/a,n/a,"Project 25",RM,TRS
155.835000,0.00000,WPCB369,Schools,Nance,"Twin River High School - Genoa",TwinRiverSch,,,FMN,BM,Schools
155.835000,158.98500,KNJH280,"Grant County",Grant,"Fire Paging",GrantCoFDPag,,,FMN,RM,"Fire Dispatch"
155.835000,0.00000,KAG733,"Clay County",Clay,"Fire Paging",ClayCoFdPage,"206.5 PL",,FMN,B,"Fire Dispatch"
155.842500,0.00000,,"Richardson County",Richardson,"Countywide Paging","RichCo Dispatch",,,FMN,B,Multi-Dispatch
155.865000,0.00000,WNZJ919,"University of Nebraska",Lancaster,"UNL IT Dept","UNL-IT Dept",,,FMN,BM,Schools
155.865000,158.89500,WNVD517,Clarkson,Colfax,Fire,"Clarkson Fire","025 DPL",,FMN,BM,"Fire Dispatch"
155.865000,0.00000,n/a,"Nebraska State Radio System",Sheridan,"Site: 038 Rushville",n/a,n/a,n/a,"Project 25",RM,TRS
155.872500,0.00000,n/a,"Nebraska State Radio System",Douglas,"Site: 083 Omaha (Hummel Park)",n/a,n/a,n/a,"Project 25",RM,TRS
155.872500,0.00000,n/a,"Nebraska State Radio System",Holt,"Site: 062 O'Neil",n/a,n/a,n/a,"Project 25",RM,TRS
155.872500,0.00000,n/a,"Nebraska State Radio System",Lincoln,"Site: 093 Sutherland",n/a,n/a,n/a,"Project 25",RM,TRS
155.880000,0.00000,n/a,"Nebraska State Radio System","Keya Paha","Site: 052 Norden",n/a,n/a,n/a,"Project 25",RM,TRS
155.880000,0.00000,WNDZ420,"Emergency Management",Jefferson,"Warning Sirens","Fairbury Sirens",,,FMN,BM,"Emergency Ops"
155.880000,0.00000,WNUN748,"Central City",Merrick,Utility,Utility,"156.7 PL",,FMN,BM,Utilities
155.880000,0.00000,n/a,"Nebraska State Radio System",Boone,"Site: 092 Albion",n/a,n/a,n/a,"Project 25",RM,TRS
155.887500,0.00000,n/a,"Nebraska State Radio System",Garden,"Site: 037 Oshkosh",n/a,n/a,n/a,"Project 25",RM,TRS
155.887500,0.00000,n/a,"Nebraska State Radio System",Pawnee,"Site: 086 Pawnee City",n/a,n/a,n/a,"Project 25",RM,TRS
155.895000,0.00000,n/a,"Nebraska State Radio System",Lincoln,"Site: 053 North Platte",n/a,n/a,n/a,"Project 25",RM,TRS
155.895000,153.78500,WNXL707,"Sherman, County of",Sherman,"Sheriff / Fire",SCSO/FD,"123.0 PL",,FMN,RM,Multi-Dispatch
155.895000,154.07000,WPPB869,Fremont,Dodge,"City Fire","Fremont FD","156 DPL",,FMN,RM,Fire-Tac
155.895000,0.00000,,"Cherry County",Cherry,"Fire Dispatch - Merriman","CherryCo FD3","306 DPL",,FMN,RM,"Fire Dispatch"
155.895000,151.31750,WZC528,Transportation,"Scotts Bluff","Tri-City Roadrunner Shuttle","Tri-City Shuttle","103.5 PL",,FMN,RM,Transportation
155.902500,158.86500,WQFQ959,"Rock County",Rock,"Rock County Sheriff","RockCo SO",,,FMN,RM,"Law Dispatch"
155.910000,0.00000,n/a,"Nebraska State Radio System",Platte,"Site: 074 Humphrey",n/a,n/a,n/a,"Project 25",RM,TRS
155.925000,0.00000,n/a,"Nebraska State Radio System",Dixon,"Site: 094 Ponca",n/a,n/a,n/a,"Project 25",RM,TRS
155.925000,0.00000,n/a,"Nebraska State Radio System",McPherson,"Site: 097 Tryon",n/a,n/a,n/a,"Project 25",RM,TRS
155.925000,153.92000,WPQX818,"Bassett, City of",Rock,EMS,"Bassett EMS","032 DPL",,FM,RM,"Emergency Ops"
155.925000,0.00000,KNHZ587,Columbus,Platte,"Streets and Senior Van","Columbus DPW",CSQ,,FMN,BM,"Public Works"
155.925000,0.00000,WNPG392,"Dawes County",Dawes,"Public Works","Dawes Co DPW","146.2 PL",,FMN,RM,"Public Works"
155.925000,0.00000,KAG796,"Franklin County",Franklin,Fire,"Franklin FD","466 DPL",,FMN,BM,"Fire Dispatch"
155.940000,0.00000,WNDZ420,"Public Works",Jefferson,Streets,"Fairbury DPW",,,FMN,BM,"Public Works"
155.940000,153.92000,,Stella,Richardson,Fire,"Stella Fire","167.9 PL",,FMN,RM,"Fire Dispatch"
155.940000,0.00000,,Ord,Valley,"Public Works","Ord PW","165 DPL",,FMN,BM,"Public Works"
155.947500,0.00000,n/a,"Nebraska State Radio System",Madison,"Site: 066 Norfolk",n/a,n/a,n/a,"Project 25",RM,TRS
155.955000,0.00000,n/a,"Nebraska State Radio System",Custer,"Site: 040 Merna",n/a,n/a,n/a,"Project 25",RM,TRS
155.955000,0.00000,WPKN912,"University of Nebraska",Lancaster,UNL-1,UNL-1,,,FMN,BM,Schools
155.955000,153.74000,WQSG759,"Nance, County of",Nance,Sheriff,"Nance SO","162.2 PL",,FMN,RM,"Law Dispatch"
155.955000,153.95000,WQEA573,"Keya Paha, County of","Keya Paha",EMS,"KPC EMS Disp","174 DPL",,FM,RM,"EMS Dispatch"
155.955000,153.84500,WPVB331,Hildreth,Franklin,Police,"Hildreth PD","162.2 PL",,FMN,RM,"Law Dispatch"
155.962500,158.91750,WQFY760,"Wayne County",Wayne,"Fire Dispatch","WC Fire","413 DPL",,FMN,RM,"Fire Dispatch"
155.962500,0.00000,n/a,"Nebraska State Radio System",Keith,"Site: 036 Ogallala",n/a,n/a,n/a,"Project 25",RM,TRS
155.970000,0.00000,n/a,"Nebraska State Radio System",Polk,"Site: 073 Osceola",n/a,n/a,n/a,"Project 25",RM,TRS
156.000000,0.00000,WPGJ722,"Hall County",Hall,"National Warning System","Hall NAWAS","77.0 PL",,FMN,BM,"Emergency Ops"
156.090000,0.00000,n/a,"Nebraska State Radio System",Kimball,"Site: 080 Kimball",n/a,n/a,n/a,"Project 25",RM,TRS
156.105000,159.10500,WPVA256,"Sheridan County",Sheridan,"County Roads","Shdn Co Rds","127.3 PL",,FMN,RM,"Public Works"
156.112500,153.83750,WQFY760,"Wayne County",Wayne,"EMS Dispatch","WC EMS","423 DPL",,FMN,RM,"EMS Dispatch"
156.120000,159.19500,WPCX262,Miscellaneous,Howard,Roads,Roads,"143 DPL",,FMN,RM,Other
156.120000,0.00000,n/a,"Nebraska State Radio System",Chase,"Site: 049 Imperial",n/a,n/a,n/a,"Project 25",RM,TRS
156.127500,0.00000,n/a,"Nebraska State Radio System",Garden,"Site: 032 Cresent Lake",n/a,n/a,n/a,"Project 25",RM,TRS
156.127500,0.00000,n/a,"Nebraska State Radio System",Knox,"Site: 061 Niobrara",n/a,n/a,n/a,"Project 25",RM,TRS
156.127500,0.00000,n/a,"Nebraska State Radio System",Phelps,"Site: 042 Holdrege",n/a,n/a,n/a,"Project 25",RM,TRS
156.135000,0.00000,n/a,"Nebraska State Radio System",Lincoln,"Site: 053 North Platte",n/a,n/a,n/a,"Project 25",RM,TRS
156.135000,153.81500,KLZ847,"Cherry County",Cherry,Fire/Sheriff,ChrCoSO/Fire,,,FMN,RM,Multi-Dispatch
156.135000,153.92000,WPUA915,"Nebraska Federal Winnebago Tribe of Nebraska",Statewide,"Winnebago Hospital",WinnebagoHos,"654 DPL",,FMN,RM,Hospital
156.135000,159.12000,WRE276,"Boone, County of",Boone,Roads,Roads,,,FMN,RM,"Public Works"
156.142500,0.00000,n/a,"Nebraska State Radio System",Douglas,"Site: 083 Omaha (Hummel Park)",n/a,n/a,n/a,"Project 25",RM,TRS
156.142500,0.00000,n/a,"Nebraska State Radio System",Sioux,"Site: 033 Harrison",n/a,n/a,n/a,"Project 25",RM,TRS
156.142500,0.00000,n/a,"Nebraska State Radio System",York,"Site: 081 York",n/a,n/a,n/a,"Project 25",RM,TRS
156.150000,0.00000,n/a,"Nebraska State Radio System",Platte,"Site: 074 Humphrey",n/a,n/a,n/a,"Project 25",RM,TRS
156.165000,159.01500,WPWW219,"Public Works",Saunders,Roads,SaundRoads,"141.3 PL",,FMN,BM,"Public Works"
156.165000,159.00000,WPCG544,"Holt, County of",Holt,"County Roads Department","County Roads","146.2 PL",,FM,RM,"Public Works"
156.165000,0.00000,KAG374,"Keith County",Keith,"Fire Paging","KeithCo Fire","025 DPL",,FMN,BM,"Fire Dispatch"
156.172500,153.76250,WQEG672,"Cuming County",Cuming,"Sheriff Interop","CumingCo SO2","151.4 PL",,FMN,RM,Multi-Tac
156.180000,159.07500,WPUA594,"Douglas County",Douglas,"Highway Department",DougCoRoads,"85.4 PL",,FMN,RM,"Public Works"
156.180000,159.06000,WNYQ793,"Cedar County",Cedar,"County Roads",CedarCoRoads,"127.3 PL",,FMN,RM,"Public Works"
156.180000,153.89000,WQEU704,"Red Cloud",Webster,Dispatch,"Red CloudFD1","445 DPL",,FM,RM,"Fire Dispatch"
156.180000,0.00000,KKV980,"Merrick, County of",Merrick,"Clarks Tower",Clarks,"627 DPL",,FMN,RM,Multi-Tac
156.180000,153.79250,KSM709,"Gosper, County of",Gosper,"Gosper County Emergency Management","Gosper Co EM",,,FMN,RM,"Emergency Ops"
156.180000,154.01000,,"Falls City",Richardson,EMS,"Falls City EMS","054 DPL",,FMN,RM,"EMS Dispatch"
156.195000,159.00000,KNAE824,"Fillmore County",Fillmore,Roads,FillmorRoads,"192.8 PL",,FMN,BM,"Public Works"
156.195000,159.04500,KNFZ706,"Dakota County",Dakota,Highway,"Dakota Co Rd","065 DPL",,FMN,RM,"Public Works"
156.195000,159.30000,WNPG392,Chadron,Dawes,Police,"Chadron PD","220 NAC",,P25e,RM,"Law Dispatch"
156.195000,158.91000,KGU568,"Perkins County",Perkins,"County Roads","PerkinsCo Rd","146.2 PL",,FMN,RM,"Public Works"
156.195000,0.00000,WQCZ888,"Kimball County",Kimball,"Fire - Bushnell","Kimball FD B","186.2 PL",,FMN,BM,"Fire Dispatch"
156.202500,0.00000,WQDW478,"Washington County",Washington,"Fire Paging (Linked TG 2049 on ORION)","Wash Fire",CSQ,,FMN,B,"Fire Dispatch"
